MD	TVD	North	East	Dia	Color	Style
4815.8	2879.9	-2552.7	1435.9	1.5	1	0
4818.9	2879.9	-2554.9	1438.0	1.5	1	0
4821.9	2879.9	-2557.1	1440.1	1.5	1	0
4825.0	2879.9	-2559.3	1442.2	1.5	1	0
4828.0	2879.9	-2561.4	1444.3	1.5	1	0
4831.1	2879.9	-2563.6	1446.4	1.5	1	0
4834.1	2879.9	-2565.9	1448.5	1.5	1	0
4837.2	2879.9	-2568.1	1450.7	1.5	1	0
4840.2	2879.9	-2570.3	1452.8	1.5	1	0
4843.3	2879.8	-2572.5	1454.9	1.5	1	0
4846.3	2879.8	-2574.6	1457.0	1.5	1	0
4849.4	2879.8	-2576.9	1459.1	1.5	1	0
4852.4	2879.8	-2579.1	1461.2	1.5	1	0
4855.5	2879.8	-2581.4	1463.2	1.5	1	0
4858.5	2879.8	-2583.6	1465.3	1.5	1	0
4861.6	2879.8	-2585.9	1467.3	1.5	1	0
4864.6	2879.8	-2588.1	1469.3	1.5	1	0
4867.7	2879.8	-2590.4	1471.4	1.5	1	0
4870.7	2879.8	-2592.7	1473.4	1.5	1	0
4873.8	2879.8	-2595.0	1475.4	1.5	1	0
4876.8	2879.7	-2597.3	1477.4	1.5	1	0
4879.8	2879.7	-2599.6	1479.3	1.5	1	0
4882.9	2879.7	-2602.0	1481.3	1.5	1	0
4885.9	2879.7	-2604.4	1483.2	1.5	1	0
4889.0	2879.7	-2606.7	1485.1	1.5	1	0
4892.0	2879.7	-2609.1	1487.0	1.5	1	0
4895.1	2879.7	-2611.6	1488.8	1.5	1	0
4898.1	2879.7	-2614.0	1490.7	1.5	1	0
4901.2	2879.7	-2616.4	1492.5	1.5	1	0
4904.2	2879.7	-2618.9	1494.3	1.5	1	0
4907.3	2879.7	-2621.4	1496.0	1.5	1	0
4910.3	2879.7	-2623.9	1497.8	1.5	1	0
4913.4	2879.7	-2626.4	1499.6	1.5	1	0
4916.4	2879.7	-2628.9	1501.3	1.5	1	0
4919.5	2879.7	-2631.4	1502.9	1.5	1	0
4922.5	2879.6	-2634.0	1504.6	1.5	1	0
4925.6	2879.6	-2636.6	1506.2	1.5	1	0
4928.6	2879.6	-2639.1	1507.8	1.5	1	0
4931.7	2879.6	-2641.7	1509.5	1.5	1	0
4934.7	2879.6	-2644.4	1511.0	1.5	1	0
4937.8	2879.6	-2647.0	1512.6	1.5	1	0
4940.8	2879.6	-2649.6	1514.1	1.5	1	0
4943.9	2879.6	-2652.2	1515.6	1.5	1	0
4946.9	2879.6	-2654.9	1517.1	1.5	1	0
4950.0	2879.6	-2657.6	1518.6	1.5	1	0
4953.0	2879.6	-2660.3	1520.0	1.5	1	0
4956.0	2879.6	-2662.9	1521.5	1.5	1	0
4959.1	2879.6	-2665.7	1522.9	1.5	1	0
4962.1	2879.6	-2668.4	1524.3	1.5	1	0
4965.2	2879.6	-2671.1	1525.6	1.5	1	0
4968.2	2879.6	-2673.8	1527.0	1.5	1	0
4971.3	2879.6	-2676.5	1528.4	1.5	1	0
4974.3	2879.6	-2679.3	1529.7	1.5	1	0
4977.4	2879.6	-2682.0	1531.1	1.5	1	0
4980.4	2879.6	-2684.7	1532.4	1.5	1	0
4983.5	2879.6	-2687.5	1533.7	1.5	1	0
4986.5	2879.6	-2690.3	1535.0	1.5	1	0
4989.6	2879.6	-2693.0	1536.3	1.5	1	0
4992.6	2879.6	-2695.8	1537.6	1.5	1	0
4995.7	2879.6	-2698.5	1538.9	1.5	1	0
4998.7	2879.6	-2701.3	1540.2	1.5	1	0
5001.8	2879.6	-2704.1	1541.5	1.5	1	0
5004.8	2879.6	-2706.8	1542.8	1.5	1	0
5007.9	2879.6	-2709.6	1544.1	1.5	1	0
5010.9	2879.6	-2712.3	1545.4	1.5	1	0
5014.0	2879.6	-2715.1	1546.6	1.5	1	0
5017.0	2879.6	-2717.9	1548.0	1.5	1	0
5020.1	2879.6	-2720.6	1549.2	1.5	1	0
5023.1	2879.6	-2723.4	1550.5	1.5	1	0
5026.2	2879.6	-2726.1	1551.8	1.5	1	0
5029.2	2879.6	-2728.9	1553.1	1.5	1	0
5032.2	2879.6	-2731.7	1554.4	1.5	1	0
5035.3	2879.6	-2734.4	1555.7	1.5	1	0
5038.3	2879.6	-2737.2	1557.0	1.5	1	0
5041.4	2879.6	-2740.0	1558.3	1.5	1	0
5044.4	2879.6	-2742.7	1559.5	1.5	1	0
5047.5	2879.6	-2745.5	1560.8	1.5	1	0
5050.5	2879.6	-2748.3	1562.1	1.5	1	0
5053.6	2879.6	-2751.0	1563.4	1.5	1	0
5056.6	2879.6	-2753.8	1564.7	1.5	1	0
5059.7	2879.6	-2756.6	1566.0	1.5	1	0
5062.7	2879.6	-2759.3	1567.3	1.5	1	0
5065.8	2879.6	-2762.1	1568.5	1.5	1	0
5068.8	2879.6	-2764.8	1569.8	1.5	1	0
5071.9	2879.6	-2767.6	1571.1	1.5	1	0
5074.9	2879.6	-2770.4	1572.4	1.5	1	0
5078.0	2879.6	-2773.1	1573.7	1.5	1	0
5081.0	2879.6	-2775.9	1575.0	1.5	1	0
5084.1	2879.6	-2778.6	1576.2	1.5	1	0
5087.1	2879.5	-2781.4	1577.6	1.5	1	0
5090.2	2879.5	-2784.2	1578.8	1.5	1	0
5093.2	2879.5	-2786.9	1580.1	1.5	1	0
5096.3	2879.5	-2789.7	1581.4	1.5	1	0
5099.3	2879.5	-2792.5	1582.7	1.5	1	0
5102.4	2879.5	-2795.2	1584.0	1.5	1	0
5105.4	2879.5	-2798.0	1585.2	1.5	1	0
5108.4	2879.5	-2800.8	1586.5	1.5	1	0
5111.5	2879.5	-2803.5	1587.8	1.5	1	0
5114.5	2879.5	-2806.3	1589.1	1.5	1	0
5117.6	2879.4	-2809.1	1590.4	1.5	1	0
5120.6	2879.4	-2811.8	1591.6	1.5	1	0
5123.7	2879.4	-2814.6	1592.9	1.5	1	0
5126.7	2879.4	-2817.4	1594.2	1.5	1	0
5129.8	2879.4	-2820.1	1595.4	1.5	1	0
5132.8	2879.4	-2822.9	1596.7	1.5	1	0
5135.9	2879.4	-2825.7	1598.0	1.5	1	0
5138.9	2879.4	-2828.5	1599.3	1.5	1	0
5142.0	2879.4	-2831.2	1600.5	1.5	1	0
5145.0	2879.4	-2834.0	1601.8	1.5	1	0
5148.1	2879.4	-2836.8	1603.1	1.5	1	0
5151.1	2879.4	-2839.5	1604.3	1.5	1	0
5154.2	2879.4	-2842.3	1605.6	1.5	1	0
5157.2	2879.4	-2845.1	1606.9	1.5	1	0
5160.3	2879.4	-2847.9	1608.1	1.5	1	0
5163.3	2879.4	-2850.6	1609.4	1.5	1	0
5166.4	2879.4	-2853.4	1610.7	1.5	1	0
5169.4	2879.4	-2856.2	1611.9	1.5	1	0
5172.5	2879.4	-2859.0	1613.2	1.5	1	0
5175.5	2879.4	-2861.7	1614.4	1.5	1	0
5178.6	2879.4	-2864.5	1615.7	1.5	1	0
5181.6	2879.4	-2867.3	1617.0	1.5	1	0
5184.6	2879.3	-2870.1	1618.2	1.5	1	0
5187.7	2879.3	-2872.8	1619.5	1.5	1	0
5190.7	2879.3	-2875.6	1620.7	1.5	1	0
5193.8	2879.3	-2878.4	1622.0	1.5	1	0
5196.8	2879.3	-2881.2	1623.2	1.5	1	0
5199.9	2879.3	-2884.0	1624.5	1.5	1	0
5202.9	2879.3	-2886.7	1625.7	1.5	1	0
5206.0	2879.3	-2889.5	1627.0	1.5	1	0
5209.0	2879.3	-2892.3	1628.2	1.5	1	0
5212.1	2879.2	-2895.1	1629.5	1.5	1	0
5215.1	2879.2	-2897.9	1630.7	1.5	1	0
5218.2	2879.2	-2900.6	1632.0	1.5	1	0
5221.2	2879.2	-2903.4	1633.2	1.5	1	0
5224.3	2879.2	-2906.2	1634.5	1.5	1	0
5227.3	2879.2	-2909.0	1635.7	1.5	1	0
5230.4	2879.1	-2911.8	1637.0	1.5	1	0
5233.4	2879.1	-2914.5	1638.2	1.5	1	0
5236.5	2879.1	-2917.3	1639.5	1.5	1	0
5239.5	2879.1	-2920.1	1640.7	1.5	1	0
5242.6	2879.1	-2922.9	1642.0	1.5	1	0
5245.6	2879.1	-2925.7	1643.2	1.5	1	0
5247.1	2879.0	-2927.0	1643.8	1.5	1	0
